"Date","Price","Open","High","Low","Vol.","Change %"
"07/21/2022","21.49","21.47","22.00","21.30","372.84K","0.05%"
"07/20/2022","21.48","20.60","21.48","20.60","533.26K","0.05%"
"07/19/2022","21.47","20.49","22.50","20.40","1.25M","2.24%"
"07/18/2022","21.00","20.16","21.00","20.16","47.03K","3.65%"
"07/17/2022","20.26","20.05","20.50","20.00","46.61K","-1.17%"
"07/07/2022","20.50","20.49","20.50","20.05","343.80K","1.33%"
"07/06/2022","20.23","20.95","20.95","20.05","394.80K","-1.27%"
"07/05/2022","20.49","20.50","20.75","20.11","472.31K","-0.05%"
"07/04/2022","20.50","21.00","21.00","20.25","71.27K","-1.44%"
"07/03/2022","20.80","20.80","20.80","20.00","758.54K","0.00%"
"06/29/2022","20.80","20.50","20.80","20.50","76.30K","1.32%"
"06/28/2022","20.53","20.50","20.53","19.00","1.47M","-0.58%"
"06/27/2022","20.65","20.68","20.80","20.50","38.05K","-3.46%"
"06/26/2022","21.39","21.55","21.55","21.00","12.63K","0.00%"
"06/23/2022","21.39","21.50","21.69","21.01","234.83K","-1.66%"
"06/22/2022","21.75","21.85","21.85","21.27","205.74K","-0.59%"
"06/21/2022","21.88","22.69","22.77","21.65","756.53K","-1.26%"
"06/20/2022","22.16","22.24","22.50","22.05","200.91K","-0.85%"
"06/19/2022","22.35","22.26","22.80","22.24","133.18K","0.40%"
"06/16/2022","22.26","22.65","22.91","22.15","1.72M","-2.96%"
"06/15/2022","22.94","23.25","23.25","22.61","1.41M","-1.63%"
"06/14/2022","23.32","22.56","23.50","22.50","850.45K","2.15%"
"06/13/2022","22.83","23.01","23.10","22.50","208.06K","-1.17%"
"06/12/2022","23.10","23.50","23.50","23.04","97.65K","-2.65%"
"06/09/2022","23.73","23.51","23.80","23.40","178.54K","-0.25%"
"06/08/2022","23.79","23.89","23.90","23.43","127.48K","-0.04%"
"06/07/2022","23.80","23.30","23.80","23.00","356.11K","1.28%"
